Philosopher: 0, Time: 3 ms, running
Philosopher: 1, Time: 10785 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 10795 ms, picked up fork 2
Philosopher: 2, Time: 10795 ms, picked up fork 1
Philosopher: 2, Time: 10795 ms, no neighbors are eating - entering eating state. Will eat for 37 ms
Philosopher: 3, Time: 10795 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 10795 ms, picked up fork 0
Philosopher: 0, Time: 10795 ms, picked up fork 3
Philosopher: 0, Time: 10795 ms, no neighbors are eating - entering eating state. Will eat for 29 ms
Philosopher: 1, Time: 10795 ms, entering hungry state.
Philosopher: 1, Time: 10795 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 10805 ms, entering hungry state.
Philosopher: 3, Time: 10805 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 10824 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 10832 ms, picked up fork 3
Philosopher: 3, Time: 10832 ms, picked up fork 2
Philosopher: 3, Time: 10832 ms, no neighbors are eating - entering eating state. Will eat for 31 ms
Philosopher: 1, Time: 10832 ms, picked up fork 1
Philosopher: 1, Time: 10832 ms, picked up fork 0
Philosopher: 1, Time: 10832 ms, no neighbors are eating - entering eating state. Will eat for 16 ms
Philosopher: 2, Time: 10832 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 10834 ms, entering hungry state.
Philosopher: 0, Time: 10834 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 10842 ms, entering hungry state.
Philosopher: 2, Time: 10842 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 10848 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 10858 ms, entering hungry state.
Philosopher: 1, Time: 10858 ms, picked up fork 1
Philosopher: 1, Time: 10858 ms, picked up fork 0
Philosopher: 1, Time: 10858 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 3, Time: 10863 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 10869 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 10869 ms, picked up fork 0
Philosopher: 0, Time: 10869 ms, picked up fork 3
Philosopher: 0, Time: 10869 ms, no neighbors are eating - entering eating state. Will eat for 19 ms
Philosopher: 2, Time: 10869 ms, picked up fork 2
Philosopher: 2, Time: 10870 ms, picked up fork 1
Philosopher: 2, Time: 10870 ms, no neighbors are eating - entering eating state. Will eat for 20 ms
Philosopher: 3, Time: 10873 ms, entering hungry state.
Philosopher: 3, Time: 10873 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 10879 ms, entering hungry state.
Philosopher: 1, Time: 10879 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 10889 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 10890 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 10890 ms, picked up fork 3
Philosopher: 3, Time: 10890 ms, picked up fork 2
Philosopher: 3, Time: 10890 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 1, Time: 10890 ms, picked up fork 1
Philosopher: 1, Time: 10890 ms, picked up fork 0
Philosopher: 1, Time: 10890 ms, no neighbors are eating - entering eating state. Will eat for 35 ms
Philosopher: 0, Time: 10899 ms, entering hungry state.
Philosopher: 0, Time: 10899 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 10900 ms, entering hungry state.
Philosopher: 2, Time: 10900 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 10901 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 10911 ms, entering hungry state.
Philosopher: 3, Time: 10911 ms, picked up fork 3
Philosopher: 3, Time: 10911 ms, picked up fork 2
Philosopher: 3, Time: 10911 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 1, Time: 10925 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 10935 ms, entering hungry state.
Philosopher: 1, Time: 10935 ms, picked up fork 1
Philosopher: 1, Time: 10935 ms, picked up fork 0
Philosopher: 1, Time: 10935 ms, no neighbors are eating - entering eating state. Will eat for 18 ms
Philosopher: 3, Time: 10937 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 10947 ms, entering hungry state.
Philosopher: 3, Time: 10947 ms, picked up fork 3
Philosopher: 3, Time: 10947 ms, picked up fork 2
Philosopher: 3, Time: 10947 ms, no neighbors are eating - entering eating state. Will eat for 27 ms
Philosopher: 1, Time: 10953 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 10963 ms, entering hungry state.
Philosopher: 1, Time: 10963 ms, picked up fork 1
Philosopher: 1, Time: 10963 ms, picked up fork 0
Philosopher: 1, Time: 10963 ms, no neighbors are eating - entering eating state. Will eat for 31 ms
Philosopher: 3, Time: 10974 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 10985 ms, entering hungry state.
Philosopher: 3, Time: 10985 ms, picked up fork 3
Philosopher: 3, Time: 10985 ms, picked up fork 2
Philosopher: 3, Time: 10985 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 1, Time: 10995 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 10999 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 10999 ms, picked up fork 2
Philosopher: 2, Time: 10999 ms, picked up fork 1
Philosopher: 2, Time: 10999 ms, no neighbors are eating - entering eating state. Will eat for 35 ms
Philosopher: 0, Time: 10999 ms, picked up fork 0
Philosopher: 0, Time: 10999 ms, picked up fork 3
Philosopher: 0, Time: 10999 ms, no neighbors are eating - entering eating state. Will eat for 27 ms
Philosopher: 1, Time: 11005 ms, entering hungry state.
Philosopher: 1, Time: 11005 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 11009 ms, entering hungry state.
Philosopher: 3, Time: 11009 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 11026 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11034 ms, picked up fork 1
Philosopher: 1, Time: 11034 ms, picked up fork 0
Philosopher: 1, Time: 11034 ms, no neighbors are eating - entering eating state. Will eat for 35 ms
Philosopher: 3, Time: 11034 ms, picked up fork 3
Philosopher: 3, Time: 11034 ms, picked up fork 2
Philosopher: 3, Time: 11034 ms, no neighbors are eating - entering eating state. Will eat for 31 ms
Philosopher: 2, Time: 11034 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 11036 ms, entering hungry state.
Philosopher: 0, Time: 11036 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 11044 ms, entering hungry state.
Philosopher: 2, Time: 11044 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 11065 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 11069 ms, picked up fork 2
Philosopher: 2, Time: 11069 ms, picked up fork 1
Philosopher: 2, Time: 11069 ms, no neighbors are eating - entering eating state. Will eat for 10 ms
Philosopher: 1, Time: 11069 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 11069 ms, picked up fork 0
Philosopher: 0, Time: 11069 ms, picked up fork 3
Philosopher: 0, Time: 11069 ms, no neighbors are eating - entering eating state. Will eat for 15 ms
Philosopher: 3, Time: 11075 ms, entering hungry state.
Philosopher: 3, Time: 11075 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 11079 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11079 ms, entering hungry state.
Philosopher: 1, Time: 11079 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 11084 ms, picked up fork 1
Philosopher: 1, Time: 11085 ms, picked up fork 0
Philosopher: 3, Time: 11084 ms, picked up fork 3
Philosopher: 3, Time: 11085 ms, picked up fork 2
Philosopher: 3, Time: 11085 ms, no neighbors are eating - entering eating state. Will eat for 39 ms
Philosopher: 0, Time: 11084 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11085 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 2, Time: 11089 ms, entering hungry state.
Philosopher: 2, Time: 11089 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 11095 ms, entering hungry state.
Philosopher: 0, Time: 11095 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 11102 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11114 ms, entering hungry state.
Philosopher: 1, Time: 11114 ms, picked up fork 1
Philosopher: 1, Time: 11114 ms, picked up fork 0
Philosopher: 1, Time: 11114 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 1, Time: 11125 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 11126 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 11126 ms, picked up fork 0
Philosopher: 0, Time: 11126 ms, picked up fork 3
Philosopher: 0, Time: 11126 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 2, Time: 11126 ms, picked up fork 2
Philosopher: 2, Time: 11126 ms, picked up fork 1
Philosopher: 2, Time: 11126 ms, no neighbors are eating - entering eating state. Will eat for 23 ms
Philosopher: 1, Time: 11135 ms, entering hungry state.
Philosopher: 1, Time: 11135 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 11136 ms, entering hungry state.
Philosopher: 3, Time: 11136 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 11143 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11149 ms, picked up fork 1
Philosopher: 1, Time: 11149 ms, picked up fork 0
Philosopher: 1, Time: 11149 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 3, Time: 11149 ms, picked up fork 3
Philosopher: 3, Time: 11149 ms, picked up fork 2
Philosopher: 3, Time: 11149 ms, no neighbors are eating - entering eating state. Will eat for 37 ms
Philosopher: 2, Time: 11149 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 11153 ms, entering hungry state.
Philosopher: 0, Time: 11153 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 11160 ms, entering hungry state.
Philosopher: 2, Time: 11160 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 11160 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11171 ms, entering hungry state.
Philosopher: 1, Time: 11171 ms, picked up fork 1
Philosopher: 1, Time: 11171 ms, picked up fork 0
Philosopher: 1, Time: 11171 ms, no neighbors are eating - entering eating state. Will eat for 19 ms
Philosopher: 3, Time: 11187 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11190 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 11190 ms, picked up fork 2
Philosopher: 2, Time: 11190 ms, picked up fork 1
Philosopher: 2, Time: 11190 ms, no neighbors are eating - entering eating state. Will eat for 21 ms
Philosopher: 0, Time: 11190 ms, picked up fork 0
Philosopher: 0, Time: 11190 ms, picked up fork 3
Philosopher: 0, Time: 11190 ms, no neighbors are eating - entering eating state. Will eat for 25 ms
Philosopher: 3, Time: 11197 ms, entering hungry state.
Philosopher: 3, Time: 11197 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 11200 ms, entering hungry state.
Philosopher: 1, Time: 11200 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 11211 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11215 ms, picked up fork 1
Philosopher: 1, Time: 11215 ms, picked up fork 0
Philosopher: 3, Time: 11215 ms, picked up fork 3
Philosopher: 3, Time: 11215 ms, picked up fork 2
Philosopher: 3, Time: 11215 ms, no neighbors are eating - entering eating state. Will eat for 30 ms
Philosopher: 0, Time: 11215 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 11215 ms, no neighbors are eating - entering eating state. Will eat for 10 ms
Philosopher: 2, Time: 11221 ms, entering hungry state.
Philosopher: 2, Time: 11222 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 11225 ms, entering hungry state.
Philosopher: 1, Time: 11225 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 11225 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 11236 ms, entering hungry state.
Philosopher: 1, Time: 11236 ms, picked up fork 1
Philosopher: 1, Time: 11236 ms, picked up fork 0
Philosopher: 1, Time: 11236 ms, no neighbors are eating - entering eating state. Will eat for 34 ms
Philosopher: 3, Time: 11245 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 11255 ms, entering hungry state.
Philosopher: 3, Time: 11256 ms, picked up fork 3
Philosopher: 3, Time: 11256 ms, picked up fork 2
Philosopher: 3, Time: 11256 ms, no neighbors are eating - entering eating state. Will eat for 15 ms
Philosopher: 1, Time: 11270 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 11271 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 11271 ms, picked up fork 2
Philosopher: 2, Time: 11271 ms, picked up fork 1
Philosopher: 2, Time: 11271 ms, no neighbors are eating - entering eating state. Will eat for 15 ms
Philosopher: 0, Time: 11271 ms, picked up fork 0
Philosopher: 0, Time: 11271 ms, picked up fork 3
Philosopher: 0, Time: 11271 ms, no neighbors are eating - entering eating state. Will eat for 34 ms
Philosopher: 1, Time: 11280 ms, entering hungry state.
Philosopher: 1, Time: 11280 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 11281 ms, entering hungry state.
Philosopher: 3, Time: 11281 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 11286 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 11296 ms, entering hungry state.
Philosopher: 2, Time: 11296 ms, picked up fork 2
Philosopher: 2, Time: 11296 ms, picked up fork 1
Philosopher: 2, Time: 11296 ms, no neighbors are eating - entering eating state. Will eat for 16 ms
Philosopher: 0, Time: 11305 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 11312 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 11312 ms, picked up fork 3
Philosopher: 3, Time: 11312 ms, picked up fork 2
Philosopher: 3, Time: 11312 ms, no neighbors are eating - entering eating state. Will eat for 19 ms
Philosopher: 1, Time: 11312 ms, picked up fork 1
Philosopher: 1, Time: 11312 ms, picked up fork 0
Philosopher: 1, Time: 11313 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 0, Time: 11316 ms, entering hungry state.
Philosopher: 0, Time: 11316 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 11322 ms, entering hungry state.
Philosopher: 2, Time: 11322 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 11331 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 11339 ms, picked up fork 2
Philosopher: 2, Time: 11339 ms, picked up fork 1
Philosopher: 2, Time: 11339 ms, no neighbors are eating - entering eating state. Will eat for 31 ms
Philosopher: 0, Time: 11339 ms, picked up fork 0
Philosopher: 0, Time: 11339 ms, picked up fork 3
Philosopher: 0, Time: 11339 ms, no neighbors are eating - entering eating state. Will eat for 12 ms
Philosopher: 1, Time: 11339 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 11342 ms, entering hungry state.
Philosopher: 3, Time: 11342 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 11349 ms, entering hungry state.
Philosopher: 1, Time: 11349 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 11351 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 11361 ms, entering hungry state.
Philosopher: 0, Time: 11361 ms, picked up fork 0
